created_time,id,pre_processed_message,message_min_processed,shares,status_type,full_picture,reactions_like,reactions_haha,reactions_wow,reactions_sad,reactions_angry,reactions_love,has_textual_message
2016-09-14T14:52:40+0000,904277726319518_1163240100423278,hospital parelheir visit inspeca aniversari dia alexandr padilh feliz present,hospital de parelheiros - visita de inspecao com o aniversariante do dia alexandre padilha que esta feliz com o presente .,738,added_video,https://scontent-gru1-1.xx.fbcdn.net/v/t15.5256-10/14299315_1163250343755587_1461032409_n.jpg?_nc_cat=108&_nc_sid=1055be&_nc_ohc=kjt0qDrBEDwAX8hA9m2&_nc_ht=scontent-gru1-1.xx&oh=c9baed0f9d541bc86dfb941f1e46e2fa&oe=5EAC2A9E,1392,14,7,2,14,206,True
2016-09-14T14:42:52+0000,904277726319518_1163235627090392,polit pesso deficienc vag escol acess cidad capacitaca professor outr polit orga nao sao penduricalh afirm candidat psdb sim aco necess garant igualdad oportun,politicas para pessoas com deficiencia vagas em escolas acesso a cidade capacitacao de professores outras politicas e orgaos nao sao penduricalhos como afirma o candidato do psdb . mas sim acoes necessarias para garantir igualdade de oportunidades !,152,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQD1UsJRs6yjL5QB&url=http%3A%2F%2Fhaddadsp.com.br%2Fwp-content%2Fuploads%2F2016%2F09%2Fhaddadcadeirantes.jpg&_nc_hash=AQDn39-44f4DUXuj,852,0,3,0,3,46,True
2016-09-13T22:04:55+0000,904277726319518_1162702937143661,encontr arte cultur agradec apoi moviment cultur entend importanc constru cidad cad vez fratern abert pesso,encontro de arte & cultura agradeco o apoio de movimentos culturais que entendem a importancia de construir uma cidade cada vez mais fraterna e aberta para as pessoas .,358,added_video,https://scontent-gru2-1.xx.fbcdn.net/v/t15.5256-10/14356537_1162735543807067_749551344_n.jpg?_nc_cat=109&_nc_sid=1055be&_nc_ohc=NhQiE5nN8H0AX_kUSFA&_nc_ht=scontent-gru2-1.xx&oh=191018dfd2e74aa420e1a71f6cbc4b84&oe=5EAE887B,1186,6,5,2,10,276,True
2016-09-13T20:39:46+0000,904277726319518_1162637400483548,participaca pod mulh polit public mulh implement ultim anos sao maior exempl dialog colet femin garant aco certeir transform fat vid mulh fiz program receb voc ser total cumpr,mais participacao e poder as mulheres as politicas publicas para as mulheres que implementamos nos ultimos anos sao o maior exemplo de que dialogar com os coletivos feministas e garantir que as acoes sejam certeiras e transformem de fato a vida das mulheres . como fizemos entre 2012 e 2016 o programa de 2017 a 2020 que recebi de voces sera totalmente cumprido .,353,added_video,https://scontent-gru2-2.xx.fbcdn.net/v/t15.5256-10/14270860_1162652330482055_1992447743_n.jpg?_nc_cat=106&_nc_sid=ad6a45&_nc_ohc=ffjSiGXUll8AX8TOCnp&_nc_ht=scontent-gru2-2.xx&oh=9176a7c03f227c7fb7c8feccd7b822aa&oe=5EAF4CE9,746,2,2,0,2,53,True
2016-09-13T18:52:17+0000,904277726319518_1162570103823611,agor voc tamb pod personaliz fot perfil apoi haddad so acess clic add to facebook public perfil tam junt,agora voce tambem pode personalizar a sua foto de perfil em apoio ao haddad . e so acessar http : //bit.ly/2cdn8za clicar em `` add to facebook '' e publicar no seu perfil . tamo junto ?,193,added_photos,https://scontent-gru2-1.xx.fbcdn.net/v/t31.0-8/p720x720/14372054_1162570023823619_373039378746383333_o.jpg?_nc_cat=107&_nc_sid=7aed08&_nc_ohc=nRT1iFlm_JYAX8H8Aeu&_nc_ht=scontent-gru2-1.xx&_nc_tp=6&oh=8cb880426ffa1beb944a1aeb027f9a97&oe=5EAFFB7D,2985,8,13,0,20,297,True
2016-09-13T17:30:18+0000,904277726319518_1158816650865623,parqu interlag milha m exist possibil traz melhor populaca mei ambient vend interlag nao long melhor said propost interlag tamb parqu aproxim milha metr quadr vez maior parqu august regio grajau mbo cidad adem sant amar outr sera diret benefic,parque interlagos 1 milhao de m2 quando existe a possibilidade de trazer melhorias para a populacao e para o meio ambiente vender interlagos nao e nem de longe a melhor saida . a nossa proposta e que interlagos seja tambem parque com aproximadamente 1 milhao de metros quadrados - 40 vezes maior que o parque augusta . regioes como grajau m'boi cidade ademar santo amaro entre outras serao diretamente beneficiadas .,212,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t31.0-8/p720x720/14324259_1158816650865623_2636130649266895216_o.png?_nc_cat=104&_nc_sid=2d5d41&_nc_ohc=tdSoA9RPwnEAX8ohcfv&_nc_ht=scontent-gru1-1.xx&oh=b1d295e8b0b19181c1d7d4b3bb2b51a6&oe=5EAF0952,1375,3,8,1,2,126,True
2016-09-13T13:18:56+0000,904277726319518_1153551058058849,sao paul so transform voc cri muit program encabec med so der cert caus participaca voc sempr defend ruas abert incent transport public ampliaca vag crech outr muit aco fac convocaca contribu conosc assim chic ces voc tamb pod colabor voluntari doand recurs traz ide doaco financeir colaboraco volunt compartilh,sao paulo so se transforma com voce criamos muitos programas e encabecamos medidas que so deram certo por causa da sua participacao . a voce que sempre defendeu o ruas abertas o incentivo ao transporte publico a ampliacao das vagas em creches e outras de nossas muitas acoes faco uma convocacao : contribua conosco . assim como o chico cesar voce tambem pode colaborar como voluntario doando recursos ou trazendo ideias . doacoes financeiras : http : //bit.ly/doacaohaddad colaboracoes voluntarias : http : //bit.ly/voluntariohaddad compartilhe !,759,added_video,https://scontent-gru2-2.xx.fbcdn.net/v/t15.5256-10/14173151_1153556278058327_1166572416_n.jpg?_nc_cat=105&_nc_sid=ad6a45&_nc_ohc=yq5r-2pwBOwAX8vKtKr&_nc_ht=scontent-gru2-2.xx&oh=cbe0710a006061b16f4e28d4e04bac90&oe=5EAFD842,981,0,2,0,3,56,True
2016-09-13T12:21:21+0000,904277726319518_1162269793853642,polit mulh ja primeir ano mandat cri secret municipal polit mulh garant polit public acord demand mulh destac ampliaca melhor centr referenc mulh unidad oferec atend psicolog jurid alem acess curs palestr oficin grup ja centr cidadan mulh oferec atend especializ mulh sofr violenc gener domest bom dia,politicas para as mulheres ja no meu primeiro ano de mandato criei secretaria municipal de politicas para as mulheres para garantir que as politicas publicas estivessem de acordo com as demandas das mulheres . destaco a ampliacao e melhoria do centro de referencia da mulher para 5 unidades . eles oferecem atendimento psicologico e juridico alem de acesso a cursos palestras e oficinas em grupos . ja o centro de cidadania da mulher oferece atendimento especializado a mulheres que sofreram violencias de genero e domestica . bom dia ! http : //bit.ly/2col14d,134,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQCNz4yQVvLxY3kD&url=http%3A%2F%2Fhaddadsp.com.br%2Fwp-content%2Fuploads%2F2016%2F08%2FCasa_da_Mulher_Foto_Roberto_Parizotti_Secom_CUT.jpg&_nc_hash=AQCJDFiCErvh2MwW,704,0,1,0,1,50,True
2016-09-13T00:30:00+0000,904277726319518_1161820837231871,caminh mulh dia lil amanh estar lad stephani ribeir outr grand mulh caminh mulh part h concentraca prac patriarc caminh prac republ event ana estel haddad eleonor menicucc djamil ribeir denis mott dau,caminhada das mulheres - dia lilas amanha ( 13 ) estarei ao lado de stephanie ribeiro e outras grandes mulheres na caminhada das mulheres . a partir das 10h concentracao na praca do patriarca e caminharemos para a praca da republica . evento : https : //www.facebook.com/events/176050306164543/ ana estela haddad eleonora menicucci djamila ribeiro denise motta dau,119,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQAOolWgNbSunJz-&url=http%3A%2F%2Fhaddadsp.com.br%2Fwp-content%2Fuploads%2F2016%2F09%2Fstephanie_haddadtmj.png&_nc_hash=AQAM3I4S0N0ssxOJ,1312,0,3,1,2,84,True
2016-09-12T21:30:00+0000,904277726319518_1161760480571240,paulist democrac direit conquist dur pen consagr constituica esta risc precis entend signif brasil democrac enquant direit soc ameac paulist abert ser aven democrac nenhum direit men,paulista da democracia os direitos conquistados a duras penas consagrados na constituicao de 1988 estao em risco e precisamos entender o que isso significa para o brasil e para a democracia . enquanto os direitos sociais estiverem ameacados a paulista aberta sera a avenida da democracia . nenhum direito a menos !,2733,added_video,https://scontent-gru1-1.xx.fbcdn.net/v/t15.5256-10/14270687_1161775667236388_1814012181_n.jpg?_nc_cat=108&_nc_sid=ad6a45&_nc_ohc=7RCDaM4vCWgAX-sIK7Y&_nc_ht=scontent-gru1-1.xx&oh=880da29818779798abb0d8a8234fbcbc&oe=5EAD38FE,2189,6,9,0,6,217,True
2016-09-12T19:47:43+0000,904277726319518_1161742587239696,predebat catrac livr facebook,pre-debate catraca livre facebook,203,added_video,https://scontent-gru2-1.xx.fbcdn.net/v/t15.5256-10/14299670_1161746670572621_1788538052_n.jpg?_nc_cat=111&_nc_sid=1055be&_nc_ohc=HeDVeWA0cLgAX9vVG8V&_nc_ht=scontent-gru2-1.xx&oh=18871ececa64f74498c2a64ef0a9dcb1&oe=5EAEA277,2004,10,12,2,10,504,True
2016-09-12T17:00:00+0000,904277726319518_1156037224476899,alo heliopol tam junt transformaca heliopol prov govern sociedad pod dev caminh junt implantaca led surg part reivindicaco mulh regia atras melhor tecnolog atend demand hoj projet led tod bairr comec perif,alo heliopolis tamo junto ! a transformacao em heliopolis e a prova de que governo e sociedade podem e devem caminhar juntos . a implantacao do led surgiu a partir de reivindicacoes das mulheres da regiao e nos fomos atras da melhor tecnologia para atender essa demanda . hoje nosso projeto e led em todos os bairros comecando pelos da periferia .,218,added_video,https://scontent-gru2-2.xx.fbcdn.net/v/t15.5256-10/14173790_1156056077808347_1200105371_n.jpg?_nc_cat=102&_nc_sid=ad6a45&_nc_ohc=ro625u_zXeYAX9qDlJO&_nc_ht=scontent-gru2-2.xx&oh=c5e085afcb1cdfb003185697f4db1eeb&oe=5EAC3B2A,546,0,2,0,2,38,True
2016-09-12T12:00:01+0000,904277726319518_1161134517300503,nao vam esmorec lut democrac manutenca direit conquist educaca crianc jovens preservaca vid transit seguranc populaca acess cidad servic prest govern disseminaca vari cultur laz igualdad oportun mulh lgbts negr pesso deficienc continuana vam esmorec outr batalh assum vid public nao pret larg junt ness bom dia boa seman tod,nao vamos esmorecer ! a luta pela democracia pela manutencao dos direitos conquistados pela educacao de nossas criancas e jovens pela preservacao da vida no transito pela seguranca da nossa populacao pelo acesso a cidade e aos servicos prestados pelo governo pela disseminacao das variadas culturas e lazer pela igualdade de oportunidades para mulheres lgbts negros e pessoas com deficiencia continua.nao vamos esmorecer ! essas e outras batalhas assumi quando entre para a vida publica e nao pretendo largar . quem esta junto nessa ? bom dia e boa semana a todos !,445,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t31.0-0/p480x480/14324346_1161134517300503_8858313196877707255_o.jpg?_nc_cat=104&_nc_sid=2d5d41&_nc_ohc=w5UoU9lr0igAX9lpYE2&_nc_ht=scontent-gru1-1.xx&_nc_tp=6&oh=722233036011cee25b2758c476887e6a&oe=5EAFB8CE,2511,5,2,0,2,193,True
2016-09-12T00:00:00+0000,904277726319518_1157645504316071,caminh segur heliopol jardim mont azul jardim helen jardim angel sapopemb brasiland laj distrit rapos tav ja cont led propost proxim gesta lev led tod cidad acopl cam monitor contribu seguranc cidad,caminho seguro heliopolis jardim monte azul jardim helena jardim angela sapopemba brasilandia lajeado e distrito de raposo tavares ja contam com o led . a nossa proposta para a proxima gestao e levar led para toda cidade acoplada a cameras de monitoramento para contribuir com a seguranca na cidade .,288,added_video,https://scontent-gru2-2.xx.fbcdn.net/v/t15.5256-10/14299396_1157677930979495_1147208105_n.jpg?_nc_cat=106&_nc_sid=ad6a45&_nc_ohc=Aw6k-6nuYokAX-xtYkV&_nc_ht=scontent-gru2-2.xx&oh=89e9158d9812f2b62ec4bc9f507da15d&oe=5EADE05D,1054,0,4,0,1,80,True
2016-09-11T22:34:25+0000,904277726319518_1160943870652901,nenhum direit men tant lut conquist direit nao pod deix tir precis acord ver acontec brasil nenhum direit men,nenhum direito a menos ! depois de tanta luta para conquistar direitos nao podemos deixar que eles sejam tirados de nos . e preciso acordar e ver o que esta acontecendo no brasil . nenhum direito a menos !,280,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t31.0-8/p720x720/14352030_1160943870652901_2652672686963019628_o.png?_nc_cat=104&_nc_sid=2d5d41&_nc_ohc=uNIGyn7aLw8AX_s0ipE&_nc_ht=scontent-gru1-1.xx&oh=b8e571b4060fa5b338566ea07c0b9286&oe=5EAD9F31,2299,4,2,0,1,141,True
2016-09-11T20:30:53+0000,904277726319518_1160862257327729,continu paulist abert lind ver famos aven tom sonh esperanc,continuo na paulista aberta . e lindo ver nossa mais famosa avenida tomada de sonhos e esperanca .,561,added_video,https://scontent-gru2-2.xx.fbcdn.net/v/t15.5256-10/14299452_1160870333993588_197951801_n.jpg?_nc_cat=106&_nc_sid=1055be&_nc_ohc=B8AYwri8GswAX-8Q4E7&_nc_ht=scontent-gru2-2.xx&oh=1852fed90365aad041dabe72b6458179&oe=5EAFEF07,3248,11,17,3,16,625,True
2016-09-11T19:56:47+0000,904277726319518_1160833193997302,particip ato defes democrac contr retrocess agor paulist,participo de ato em defesa da democracia e contra o retrocesso . agora na paulista .,1191,added_video,https://scontent-gru2-2.xx.fbcdn.net/v/t15.5256-10/14299574_1160852287328726_1093822847_n.jpg?_nc_cat=100&_nc_sid=1055be&_nc_ohc=9xaVhYagRmsAX-_k-To&_nc_ht=scontent-gru2-2.xx&oh=5e5ed3409b9cbcd760e25a147c2bace1&oe=5EAE0BD8,3773,33,16,6,34,862,True
2016-09-11T15:30:01+0000,904277726319518_1158874347526520,map transformaca sao paul fiz ultim anos apresent map dess mudanc pont represent tip transformaca vid cidada acess,mapa da transformacao em sao paulo fizemos muito nos ultimos anos e apresentamos o mapa dessas mudancas . o ponto representa o tipo de transformacao nas vidas dos nossos cidadaos . acesse : http : //bit.ly/mapadatransformacao,150,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t31.0-8/p720x720/14206085_1158874347526520_8106339103901452556_o.jpg?_nc_cat=101&_nc_sid=2d5d41&_nc_ohc=kSVPqAnR-yQAX9nRGCi&_nc_ht=scontent-gru1-1.xx&_nc_tp=6&oh=157d2891029aed23ee2c92ff50b05c7b&oe=5EAF17BD,877,0,2,0,1,51,True
2016-09-11T13:00:00+0000,904277726319518_1157916124289009,ruas abert cidad sao habit intuit cri ruas abert program disponibiliz espac urban laz interaca morador conf ruas esta abert hoj map verd rua abert ativ amarel rua abert ativaca ressalv vermelh rua abert operaca,ruas abertas as cidades sao de seus habitantes . e com esse intuito que criamos o ruas abertas um programa que disponibiliza o espaco urbano para lazer e interacao entre os moradores . confira as ruas que estao abertas hoje : http : //bit.ly/2bvi0tl no mapa : verde : rua aberta + ativada amarelo : rua aberta + ativacao com ressalvas vermelho : rua aberta sem operacao,90,added_photos,https://scontent-gru2-2.xx.fbcdn.net/v/t31.0-8/s720x720/14258224_1157912580956030_5185334995628289188_o.jpg?_nc_cat=106&_nc_sid=8024bb&_nc_ohc=Ki9RuH1X70AAX_yRRTn&_nc_ht=scontent-gru2-2.xx&_nc_tp=7&oh=83b4fee1c091f8e31adbf8cef9845a09&oe=5EACF1C1,645,1,2,0,0,49,True
2016-09-10T23:00:00+0000,904277726319518_1156224944458127,equipehaddad sistem carta credit definica extrem transparent pois blind doaca pessoal voc entra sit doa instantan registr virtual bancari contribuica traz celer seguranc proced fern haddad doar acess,# equipehaddad `` o sistema de cartao de credito por definicao e extremamente transparente pois ele blinda a doacao pessoal . voce entra no site e doa instantaneamente com o registro virtual bancario da sua contribuicao . isso traz mais celeridade e seguranca ao procedimento . '' fernando haddad para doar acesse : http : //haddadsp.com.br/faca-doacoes/,31,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?url=http%3A%2F%2Fhaddadsp.com.br%2Fwp-content%2Fuploads%2F2016%2F09%2FMemeDoacao2.jpg&_nc_hash=AQAQdGxLT1DhMn7U,248,1,2,0,1,10,True
2016-09-10T20:30:00+0000,904277726319518_1159694480777840,sabatin record news nest sabatin fal sobr invest far seguranc led cam monitor sobr questa curs profissionaliz ceus estagi prefeitur servic public saud transport public tamb abord via record news,sabatina record news nesta sabatina falei sobre o investimento que faremos em seguranca com o led e as cameras de monitoramento . sobre a questao dos cursos profissionalizantes nos ceus com estagio na prefeitura e nos servicos publicos . saude e transporte publico tambem foi abordado . via record news,454,added_video,https://scontent-gru2-2.xx.fbcdn.net/v/t15.5256-10/14173666_1159713957442559_177614609_n.jpg?_nc_cat=105&_nc_sid=ad6a45&_nc_ohc=Lwz5o_mASwEAX_IPjGz&_nc_ht=scontent-gru2-2.xx&oh=309022ba2c37e3ca8d4a88857543bde8&oe=5EAEC683,890,0,4,0,1,54,True
2016-09-10T17:00:15+0000,904277726319518_1159594900787798,voc analis pert vai ver outr candidat nao propost comec mei fim consistent propo vantaj cidad ja faz apresent inedit nao bom sao paul nao duv vam segund turn,se voce analisar de perto vai ver que os outros candidatos nao tem propostas com comeco meio e fim consistentes . o que eles propoem que e vantajoso para a cidade nos ja fazemos e o que eles apresentam que e inedito nao e bom para sao paulo . nos nao temos duvidas de que vamos para o segundo turno !,181,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t31.0-8/p720x720/14257556_1159594900787798_2218285655191609164_o.png?_nc_cat=101&_nc_sid=2d5d41&_nc_ohc=j5pOOp2QIpEAX-Zsi8l&_nc_ht=scontent-gru1-1.xx&oh=ff0953c790fd19a2f4e7677ab5793853&oe=5EAE57DC,1316,0,7,0,0,67,True
2016-09-10T13:30:00+0000,904277726319518_1158921227521832,precis ajud grand vitor mudanc eleico doaco empresari der lug doaco pesso fisic agor precis nunc participaca voc identif propost cidad human colabor conosc,precisamos da sua ajuda tivemos uma grande vitoria na mudanca das eleicoes . as doacoes empresariais deram lugar as doacoes de pessoas fisicas . agora precisamos mais do que nunca da sua participacao . se voce se identifica com a nossa proposta de cidade mais humana colabore conosco http : //bit.ly/doehaddad,383,added_video,https://scontent-gru2-1.xx.fbcdn.net/v/t15.5256-10/14299118_1158928697521085_335409808_n.jpg?_nc_cat=111&_nc_sid=ad6a45&_nc_ohc=r13V9xYN-y4AX_E-eCo&_nc_ht=scontent-gru2-1.xx&oh=8901296613295138afa2bc6beeba30c8&oe=5EAE3A09,1572,5,4,0,0,101,True
